lng,lat
127.7308366,37.8779962
127.7347377,37.8783817
127.7321762,37.8809826
127.7421188,37.8818986
127.7248763,37.8759426
127.7279716,37.8682226
127.7434869,37.8830666
127.7526114,37.882969
127.7323866,37.8778268
127.7209413,37.8788751
127.7414764,37.8816017
127.7282546,37.8756395
127.7385257,37.881478
127.7166013,37.8776529
127.7166013,37.8776529
127.7366784,37.8824488
127.7343559,37.8830878
127.7539,37.8875615
127.7354025,37.8730149
127.7518025,37.8855154
127.7516583,37.8854754
127.724425,37.874125
127.753155,37.8873158
127.758856,37.8344491
127.7130143,37.8792642
127.7507883,37.8825183
127.7523079,37.8853254
127.758856,37.8344491
127.7594094,37.8344295
127.7537559,37.8874936
127.7823263,37.9151653
127.7415455,37.8888379
127.7590826,37.8346415
127.7536774,37.8885143
127.7593349,37.8346132
127.7600577,37.8331478
127.7417565,37.888978
127.7323451,37.8782871
127.7615934,37.8363856
127.7504671,37.9284857
127.7529487,37.8885101
127.7615072,37.8366962
127.7583592,37.8345571
127.7610875,37.8378893
127.7522575,37.8888222
127.7612186,37.880035
127.7442157,37.9270758
127.7446558,37.8783983
127.7619277,37.9190871
127.7379043,37.8791909
127.7619277,37.9190871
127.7182587,37.870059
127.7540792,37.8548192
127.7376456,37.912308
127.739767,37.8802193
127.7490239,37.8828587
127.7382253,37.8719427
127.7230204,37.8716043
127.7573001,37.8513023
127.7425973,37.8747554
127.7378394,37.8714526
127.7253934,37.8689365
127.7276895,37.8688986
127.7433068,37.8796063
127.7275756,37.8751208
127.7375991,37.872226
127.7461347,37.8840094
127.743859,37.8819691
127.7291455,37.8670152
127.7261504,37.881831
127.7219048,37.8717503
127.7139883,37.8813795
127.7122334,37.8783874
127.7334871,37.8569543
127.7273639,37.8684176
127.7508834,37.8856603
127.7370868,37.8718023
127.7373955,37.8719319
127.753765,37.8905418
127.7352472,37.882742
127.7537197,37.8898281
127.7129722,37.877827
127.7221853,37.873644
127.7328232,37.8837691
128.7235085,37.47055694
128.8487437,37.4920868
127.7261954,37.8702953
127.7471631,37.8802046
127.7495378,37.8751416
127.7409799,37.8847803
127.7372227,37.8997739
127.724137,37.8730269
127.746942,37.8768996
127.7565162,37.8754185
127.7530007,37.8804208
127.7526479,37.8825952
127.7341235,37.8772117
127.7429089,37.881567
127.7419702,37.8854388
127.7315407,37.8737919
127.7479667,37.8748536
127.7479667,37.8748536
127.7479667,37.8748536
127.7315407,37.8737919
127.7509681,37.873484
127.6500689,37.7892039
127.7423222,37.8878106
127.7509139,37.8813256
127.7458219,37.8870479
127.7487076,37.854492
127.752796,37.8817945
127.7145245,37.8700045
127.7389648,37.8643361
127.750038,37.8528955
127.7136092,37.8803451
127.7382315,37.8791725
127.7334544,37.8644742
127.744813,37.8855482
127.7384349,37.8621608
127.7578073,37.8737434
127.7448623,37.8570696
127.7591849,37.8762169
127.7194807,37.8902308
127.7504142,37.8518682
127.7246195,37.8847783
127.7133932,37.8694954
127.7171794,37.8658977
127.7380261,37.8507084
127.7237819,37.9263917
127.737274,37.8491699
127.7563398,37.8716969
127.7521037,37.8509437
127.7259209,37.8572505
127.7306978,37.8989555
127.7563398,37.8716969
127.7314127,37.8708497
127.7574319,37.8727948
127.7517236,37.8853152
127.7164853,37.8666998
127.7277605,37.8576332
127.7247411,37.8582209
127.7322498,37.898331
128.1856479,37.4923919
127.7467644,37.8564737
127.7234052,37.8577564
127.7222361,37.8585817
127.7149503,37.8674412
127.7419654,37.8760119
127.7540042,37.8812032
127.749994,37.8736676
127.7532315,37.8708822
127.7802499,37.9123962
127.7286127,37.8787435
127.7263688,37.8664321
127.7484622,37.9263362
127.7374692,37.870066
127.7409133,37.8826761
128.34247,37.60067
128.321743,37.587158
128.326353,37.584856
128.317316,37.587296
128.317316,37.587296
128.317316,37.587296
128.317316,37.587296
128.317316,37.587296
128.317316,37.587296
128.296673,37.589774
128.385028,37.591735
128.385028,37.591735
128.385028,37.591735
128.350719,37.623451
128.565365,37.647983
128.663405,37.670268
128.562657,37.637444
128.563381,37.637306
128.563135,37.636253
128.563135,37.636253
128.563135,37.636253
128.563135,37.636253
128.563135,37.636253
128.563135,37.636253
128.563135,37.636253
128.563135,37.636253
128.563135,37.636253
128.563135,37.636253
128.563135,37.636253
128.603972,37.700944
128.560778,37.643707
128.560851,37.642949
128.560851,37.642949
128.559752,37.63999
128.559107,37.640038
128.559107,37.640038
128.556305,37.638024
128.554551,37.635356
128.554551,37.635356
128.554343,37.636267
128.555127,37.638093
128.559107,37.640038
128.692935,37.698319
128.692935,37.698319
128.692935,37.698319
128.692935,37.698319
128.693107,37.702247
128.699974,37.664272
128.699974,37.664272
128.699974,37.664272
128.699974,37.664272
128.699974,37.664272
128.699974,37.664272
128.699974,37.664272
128.699974,37.664272
128.699974,37.664272
128.682596,37.656625
128.682589,37.655796
128.680706,37.656852
128.680706,37.656852
128.677034,37.660631
128.666718,37.669259
128.666718,37.669259
128.664597,37.664099
128.664597,37.664099
128.664224,37.660325
128.652919,37.630014
128.652919,37.630014
128.652919,37.630014
128.677034,37.660631
128.742141,37.687234
128.742141,37.687234
128.742141,37.687234
128.708707,37.668401
128.708707,37.668401
128.708707,37.668401
128.713379,37.66858
128.713379,37.66858
128.713379,37.66858
128.716873,37.668847
128.713378,37.670851
128.713378,37.670851
128.713378,37.670851
128.712015,37.670553
128.712468,37.670568
128.712468,37.670568
128.711755,37.669446
128.711755,37.669446
128.713434,37.671932
128.713434,37.671932
128.713434,37.671932
128.715241,37.674849
128.713144,37.673654
128.715241,37.674849
128.715307,37.672281
128.71596,37.672935
128.71596,37.672935
128.71596,37.672935
128.71596,37.672935
128.71596,37.672935
128.711271,37.674549
128.709143,37.67011
128.709987,37.664762
128.710416,37.664588
128.702712,37.675798
128.703934,37.673097
128.701344,37.673761
128.700158,37.676652
128.700435,37.675938
128.700435,37.675938
128.700435,37.675938
128.700435,37.675938
128.700435,37.675938
128.700435,37.675938
128.700435,37.675938
128.700435,37.675938
128.701394,37.681438
128.701394,37.681438
128.701486,37.675562
128.701486,37.675562
128.700537,37.673505
128.720969,37.705567
128.720969,37.705567
128.720969,37.705567
128.379125,37.613244
128.379125,37.613244
128.389209,37.358864
128.310194,37.590018
128.456111,37.497554
128.45945,37.496127
128.361077,37.412902
128.361077,37.412902
128.385028,37.591735
127.7382957,37.8796655
127.7382957,37.8796655
127.7382957,37.8796655
127.7382957,37.8796655
127.7244638,37.8737845
127.7634229,37.8786023
127.7669745,37.8780994
127.7845441,37.9346475
127.7850521,37.9348359
127.7513202,37.8852612
127.7512458,37.8854142
127.7850521,37.9348359
127.7513718,37.8851279
127.7842849,37.9342182
127.7842849,37.9342182
127.7839703,37.9336238
127.5303597,37.7987872
127.7328025,37.877243
127.7592542,37.8335741
127.7366545,37.8696812
127.740963,37.8724038
127.5364744,37.7912498
127.7839744,37.9338022
127.7267731,37.8817916
127.7425469,37.8755257
127.7847171,37.9322962
127.783851,37.9343534
127.6414852,37.7892339
127.6450148,37.7961943
127.7842219,37.9339776
127.78343,37.9088043
127.7833061,37.9083869
127.7680525,37.8888634
127.7823607,37.9154609
127.7616564,37.8475197
127.7378697,37.8696515
127.735692,37.8708838
127.7446558,37.8783983
128.402115,37.367967
128.403517,37.36834
128.403429,37.368746
128.403968,37.370285
128.403968,37.370285
128.40169,37.368626
128.397918,37.366296
128.401447,37.367609
128.399289,37.367228
128.399289,37.367228
128.395362,37.371882
128.395362,37.371882
128.390834,37.369608
128.390834,37.369608
128.390834,37.369608
128.391042,37.36831
128.391072,37.367661
128.380953,37.366964
128.392005,37.368911
128.395151,37.368324
128.391515,37.363848
128.391515,37.363848
128.38844,37.358533
128.38844,37.358533
128.388977,37.359874
128.405926,37.394185
128.361077,37.412902
128.499264,37.338779
128.379125,37.613244
128.376206,37.618498
128.369236,37.610861
128.365001,37.557783
128.365001,37.557783
128.364936,37.558333
128.358238,37.563697
128.358238,37.563697
128.382973,37.597193
128.382973,37.597193
128.382746,37.597113
128.375856,37.602902
128.375856,37.602902
128.375856,37.602902
128.458308,37.509215
128.45532,37.495836
128.455002,37.49755
128.455002,37.49755
128.453175,37.500152
128.456537,37.500697
128.456537,37.500697
128.456537,37.500697
128.456246,37.501122
128.456246,37.501122
128.340953,37.556143
128.340953,37.556143
128.340953,37.556143
128.340953,37.556143
128.327492,37.560533
128.319269,37.593814
128.318932,37.594374
128.318009,37.59571
128.318009,37.59571
128.318009,37.59571
128.318009,37.59571
128.34247,37.60067
128.34247,37.60067
128.34247,37.60067
128.34247,37.60067
128.390164,37.368836
128.403301,37.367972
128.664597,37.664099
128.664597,37.664099
128.664597,37.664099
128.664597,37.664099
128.664597,37.664099
128.664597,37.664099
128.664597,37.664099
128.664597,37.664099
128.664597,37.664099
128.664597,37.664099
128.400435,37.368387
128.555823,37.63881
128.393781,37.369608
128.354378,37.556464
128.396219,37.36732
128.354378,37.556464
128.354378,37.556464
128.501448,37.341347
128.379125,37.613244
128.3377465,37.5786872
128.3382218,37.5783921
128.3211385,37.5960737
128.3972353,37.4328294
128.4561467,37.4996644
128.4561467,37.4996644
128.4561467,37.4996644
127.9906964,37.3328941
128.7115996,37.6681206
127.88276,37.693764
127.876519,37.689667
127.882683,37.685556
127.892879,37.698829
127.886511,37.695345
127.891159,37.696034
127.89221,37.69899
127.894099,37.694307
127.875839,37.689657
127.769872,37.614864
127.884488,37.698334
127.874107,37.680987
127.896398,37.696408
127.885371,37.699299
127.89684,37.696625
127.874551,37.680024
127.899398,37.691698
127.884249,37.698974
127.854966,37.671261
127.85171,37.672843
127.901041,37.69242
127.8802626,37.69185362
127.8806951,37.69199815
127.884643,37.69364
127.887103,37.69412
127.904486,37.694333
127.884793,37.68453
127.883783,37.685007
127.884892,37.693712
127.888205,37.692427
127.884098,37.694252
127.896907,37.69694
127.896579,37.696913
127.891992,37.692485
127.877834,37.69002
127.878985,37.686417
127.987638,37.487756
127.981983,37.490522
127.982174,37.495388
127.990283,37.494361
127.982502,37.494928
127.992386,37.493208
127.981033,37.491044
128.217067,37.514905
128.214347,37.513171
127.9904684,37.49465004
127.983463,37.495316
127.982323,37.486882
127.986992,37.493848
127.9823398,37.47974735
128.209864,37.511981
127.984662,37.494938
127.9820206,37.48645685
127.994196,37.490235
127.980547,37.488665
128.216534,37.510752
127.995598,37.491388
127.985251,37.489432
127.989334,37.487045
127.989334,37.487045
127.989334,37.487045
127.982676,37.476798
127.982005,37.490846
127.9805861,37.49124032
127.9908061,37.49076943
127.991278,37.494938
127.99164,37.494812
128.065072,37.458093
128.209656,37.514612
128.270907,37.525787
128.270264,37.526374
127.982606,37.486062
127.988074,37.48833806
128.065694,37.458336
127.984064,37.487792
127.9914894,37.49113129
127.984279,37.488026
127.982797,37.490855
127.987457,37.487504
127.987264,37.488009
127.982141,37.491874
127.9846516,37.4898154
127.981101,37.491387
127.982717,37.492865
127.979713,37.476996
127.989424,37.489216
128.154381,37.457731
127.981824,37.491008
127.990917,37.489009
127.987898,37.487486
127.988281,37.494668
127.981328,37.487377
128.064441,37.460545
127.992118,37.463382
127.981181,37.487494
127.9842387,37.47971713
127.982108,37.488756
127.991233,37.494668
127.982357,37.485683
128.2140886,37.5131411
127.984179,37.479907
127.97899,37.476555
128.15698,37.408627
128.15698,37.408627
128.156553,37.40952
127.990814,37.498723
128.235698,37.489847
127.990622,37.49829
127.990814,37.499164
128.270765,37.527238
127.976624,37.486061
127.982424,37.488035
128.25152,37.493617
128.239492,37.495263
128.210977,37.517448
128.211134,37.517214
128.05788,37.468811
127.99043,37.488874
127.982963,37.48728151
127.9952392,37.4899185
127.880727,37.688824
127.901664,37.693259
127.903182,37.693873
127.875735,37.683818
127.876338,37.682413
128.389481,37.767876
127.9020401,37.69785513
127.704184,38.109918
127.709019,38.104118
127.517417,38.072504
127.711726,38.114112
127.707319,38.112049
127.701544,38.094215
127.7026107,38.09488192
127.705954,38.110546
127.702895,38.104453
127.702928,38.117983
127.700211,38.092402
127.703109,38.104097
127.709397,38.106574
127.705746,38.110756
127.702962,38.105643
127.707058,38.108651
127.790914,38.054873
127.520095,38.073313
127.708087,38.104758
127.708479,38.106748
127.706398,38.110437
127.763919,38.096765
127.702606,38.105029
127.708307,38.108121
128.5668218,37.6480222
127.991244,37.493749
127.982039,37.491225
127.981723,37.490594
128.45945,37.496127
128.296673,37.589774
128.453272,37.490014
128.662528,37.670976
128.71253,37.669847
128.560127,37.632519
128.710494,37.678635
128.710494,37.678635
128.710494,37.678635
128.310194,37.590018
128.389209,37.358864
128.389209,37.358864
128.310194,37.590018
128.310194,37.590018
128.310194,37.590018
128.392005,37.368911
128.361077,37.412902
128.340953,37.556143
128.563381,37.637306
128.45532,37.495836
128.563135,37.636253
128.663405,37.670268
128.663405,37.670268
128.663405,37.670268
128.663405,37.670268
128.663405,37.670268
128.403968,37.370285
128.40169,37.368626
128.385028,37.591735
128.715307,37.672281
128.71596,37.672935
128.709143,37.67011
128.392048,37.366424
128.388407,37.358794
128.663116,37.66062
128.662212,37.660958
128.390281,37.367475
128.457038,37.499344
128.445915,37.549774
128.555823,37.63881
128.555823,37.63881
128.385028,37.591735
128.45502,37.600911
128.560851,37.642949
128.554551,37.635356
128.380895,37.613969
128.701486,37.675562
128.555596,37.638676
128.562532,37.644924
128.562532,37.644924
128.562532,37.644924
128.358238,37.563697
128.358238,37.563697
128.397274,37.36628
128.558357,37.638267
128.558357,37.638267
128.559107,37.640038
128.389518,37.368387
128.559107,37.640038
128.559107,37.640038
128.562532,37.644924
128.562532,37.644924
128.664597,37.664099
128.664597,37.664099
128.664597,37.664099
128.664597,37.664099
128.664597,37.664099
